duvi_year,admin_dong_code,sgg_nm,admin_dong_name,duvi_score,duvi_grade,duvi_grade_label,duvi_domain_count_used,duvi_variable_count_used
2025,11090690,강북구,삼양동,23.8993,3,다소 높음,7,16
2025,11080600,성북구,안암동,23.8866,3,다소 높음,8,20
2025,11210730,관악구,대학동,23.8701,3,다소 높음,6,14
2025,11200690,동작구,신대방1동,23.8609,3,다소 높음,7,18
2025,11070640,중랑구,묵1동,23.8436,3,다소 높음,7,18
2025,11240610,송파구,송파1동,23.8081,3,다소 높음,7,18
2025,11150520,양천구,목2동,23.7488,3,다소 높음,6,14
2025,11090730,강북구,삼각산동,23.7401,3,다소 높음,7,16
2025,11110760,노원구,상계3·4동,23.638,3,다소 높음,7,16
2025,11170730,구로구,오류2동,23.6111,3,다소 높음,7,18
2025,11020700,중구,다산동,23.6061,3,다소 높음,7,18
2025,11150710,양천구,목5동,23.5954,3,다소 높음,6,14
2025,11230790,강남구,대치2동,23.5408,3,다소 높음,7,15
2025,11100570,도봉구,방학3동,23.5281,3,다소 높음,7,16
2025,11220540,서초구,서초4동,23.458,3,다소 높음,7,15
2025,11250530,강동구,명일1동,23.3961,3,다소 높음,7,18
2025,11220600,서초구,반포4동,23.2811,3,다소 높음,7,18
2025,11230660,강남구,도곡1동,23.2682,3,다소 높음,6,14
2025,11170610,구로구,고척1동,23.2654,3,다소 높음,6,14
2025,11220680,서초구,내곡동,23.2521,3,다소 높음,7,18
2025,11010630,종로구,종로5·6가동,23.1483,3,다소 높음,8,20
2025,11240540,송파구,거여2동,23.141,3,다소 높음,6,14
2025,11020570,중구,필동,23.1184,3,다소 높음,8,20
2025,11140760,마포구,서강동,23.1176,3,다소 높음,7,18
2025,11210780,관악구,은천동,23.0791,3,다소 높음,6,14
2025,11140690,마포구,망원1동,22.988,3,다소 높음,8,19
2025,11050630,광진구,광장동,22.9588,3,다소 높음,8,19
2025,11240520,송파구,풍납2동,22.9131,3,다소 높음,7,18
2025,11220670,서초구,양재2동,22.8413,3,다소 높음,7,18
2025,11160710,강서구,방화2동,22.7563,3,다소 높음,7,18
2025,11120660,은평구,신사2동,22.7005,3,다소 높음,7,18
2025,11080610,성북구,보문동,22.6994,3,다소 높음,8,20
2025,11030740,용산구,한남동,22.6976,3,다소 높음,7,18
2025,11130620,서대문구,홍제1동,22.6385,3,다소 높음,7,18
2025,11060730,동대문구,휘경2동,22.62,3,다소 높음,7,18
2025,11110600,노원구,중계본동,22.6193,3,다소 높음,7,18
2025,11120670,은평구,증산동,22.6097,3,다소 높음,7,18
2025,11120510,은평구,녹번동,22.5082,3,다소 높음,8,19
2025,11240810,송파구,장지동,22.4839,3,다소 높음,6,14
2025,11080710,성북구,월곡1동,22.4737,3,다소 높음,7,16
2025,11230710,강남구,개포4동,22.4661,3,다소 높음,7,18
2025,11220570,서초구,반포1동,22.3246,3,다소 높음,6,14
2025,11160700,강서구,방화1동,22.2205,3,다소 높음,7,15
2025,11110780,노원구,중계2·3동,22.2167,3,다소 높음,6,14
2025,11200550,동작구,상도3동,22.205,4,보통,7,18
2025,11100600,도봉구,창2동,22.1787,4,보통,8,17
2025,11100590,도봉구,창1동,22.1468,4,보통,8,17
2025,11160690,강서구,공항동,22.1274,4,보통,8,19
2025,11040730,성동구,옥수동,22.1229,4,보통,7,18
2025,11040540,성동구,마장동,22.06,4,보통,7,18
2025,11090640,강북구,수유2동,21.9844,4,보통,7,16
2025,11250670,강동구,성내3동,21.9824,4,보통,6,14
2025,11020710,중구,약수동,21.9417,4,보통,7,16
2025,11250610,강동구,천호1동,21.9388,4,보통,8,19
2025,11110520,노원구,월계2동,21.9151,4,보통,7,16
2025,11090750,강북구,인수동,21.9092,4,보통,7,16
2025,11060890,동대문구,이문1동,21.8804,4,보통,7,18
2025,11140750,마포구,도화동,21.8308,4,보통,7,18
2025,11150530,양천구,목3동,21.829,4,보통,7,15
2025,11050540,광진구,군자동,21.8174,4,보통,7,18
2025,11120550,은평구,갈현1동,21.6948,4,보통,7,18
2025,11080810,성북구,성북동,21.6724,4,보통,8,20
2025,11120590,은평구,응암1동,21.5788,4,보통,6,14
2025,11230750,강남구,수서동,21.5631,4,보통,8,19
2025,11030710,용산구,청파동,21.5366,4,보통,7,18
2025,11190730,영등포구,영등포본동,21.3095,4,보통,6,14
2025,11250550,강동구,고덕1동,21.2952,4,보통,7,18
2025,11050650,광진구,자양2동,21.2826,4,보통,6,14
2025,11100540,도봉구,쌍문4동,21.2148,4,보통,8,20
2025,11150700,양천구,신정7동,21.205,4,보통,6,14
2025,11240790,송파구,잠실2동,21.189,4,보통,6,14
2025,11100520,도봉구,쌍문2동,21.1313,4,보통,7,16
2025,11050560,광진구,중곡2동,21.1137,4,보통,7,18
2025,11030530,용산구,남영동,21.1093,4,보통,7,18
2025,11150510,양천구,목1동,21.1083,4,보통,6,14
2025,11090600,강북구,번1동,21.0796,4,보통,7,16
2025,11170650,구로구,개봉3동,21.0777,4,보통,7,18
2025,11090610,강북구,번2동,21.0719,4,보통,8,20
2025,11230670,강남구,도곡2동,21.0207,4,보통,7,18
2025,11050640,광진구,자양1동,21.0203,4,보통,7,15
2025,11080760,성북구,장위1동,20.9413,4,보통,7,16
2025,11210720,관악구,조원동,20.9393,4,보통,6,14
2025,11170670,구로구,오류1동,20.8204,4,보통,7,18
2025,11160520,강서구,등촌1동,20.82,4,보통,8,19
2025,11040700,성동구,용답동,20.8147,4,보통,7,18
2025,11170690,구로구,수궁동,20.7948,4,보통,7,18
2025,11040720,성동구,금호2·3가동,20.6707,4,보통,7,18
2025,11110530,노원구,월계3동,20.6662,4,보통,7,16
2025,11230510,강남구,신사동,20.598,4,보통,7,15
2025,11010580,종로구,교남동,20.5707,4,보통,8,20
2025,11010670,종로구,창신1동,20.4994,4,보통,8,20
2025,11240660,송파구,가락1동,20.4943,4,보통,6,14
2025,11250630,강동구,천호3동,20.414,4,보통,6,14
2025,11090630,강북구,수유1동,20.4096,4,보통,7,15
2025,11140590,마포구,용강동,20.3987,4,보통,7,18
2025,11130680,서대문구,홍은2동,20.356,4,보통,7,18
2025,11060860,동대문구,답십리2동,20.3507,4,보통,6,14
2025,11140680,마포구,합정동,20.269,4,보통,7,18
2025,11130720,서대문구,북가좌2동,20.2457,4,보통,7,18
2025,11010560,종로구,평창동,20.2308,4,보통,8,20
2025,11250560,강동구,고덕2동,20.2144,4,보통,6,14
2025,11080630,성북구,정릉2동,20.1387,4,보통,7,16
2025,11210830,관악구,미성동,20.122,4,보통,6,14
2025,11200700,동작구,신대방2동,20.0917,4,보통,6,14
2025,11050580,광진구,중곡4동,20.0797,5,다소 낮음,6,14
2025,11240680,송파구,문정1동,19.9947,5,다소 낮음,7,18
2025,11020670,중구,황학동,19.7535,5,다소 낮음,8,20
2025,11020690,중구,신당동,19.7221,5,다소 낮음,9,21
2025,11030630,용산구,이촌1동,19.6048,5,다소 낮음,7,18
2025,11030510,용산구,후암동,19.602,5,다소 낮음,7,18
2025,11250650,강동구,성내1동,19.5805,5,다소 낮음,8,19
2025,11180550,금천구,독산4동,19.5784,5,다소 낮음,8,19
2025,11150590,양천구,신월3동,19.5433,5,다소 낮음,7,18
2025,11240670,송파구,가락2동,19.528,5,다소 낮음,6,14
2025,11160610,강서구,화곡6동,19.5161,5,다소 낮음,6,14
2025,11160630,강서구,화곡8동,19.4857,5,다소 낮음,6,14
2025,11020680,중구,중림동,19.4302,5,다소 낮음,7,18
2025,11220620,서초구,방배1동,19.4266,5,다소 낮음,6,14
2025,11220640,서초구,방배3동,19.3203,5,다소 낮음,7,18
2025,11120680,은평구,수색동,19.2969,5,다소 낮음,7,18
2025,11050660,광진구,자양3동,19.259,5,다소 낮음,6,14
2025,11210570,관악구,행운동,19.2263,5,다소 낮음,6,14
2025,11110690,노원구,상계5동,19.2164,5,다소 낮음,6,14
2025,11220630,서초구,방배2동,19.1747,5,다소 낮음,7,15
2025,11120560,은평구,갈현2동,19.17,5,다소 낮음,6,14
2025,11100530,도봉구,쌍문3동,19.1595,5,다소 낮음,7,16
2025,11140610,마포구,염리동,19.1498,5,다소 낮음,6,14
2025,11010710,종로구,숭인2동,19.1182,5,다소 낮음,8,20
2025,11210790,관악구,성현동,19.0977,5,다소 낮음,6,14
2025,11230680,강남구,개포1동,19.0514,5,다소 낮음,6,14
2025,11220650,서초구,방배4동,19.0307,5,다소 낮음,6,14
2025,11240560,송파구,마천2동,19.0222,5,다소 낮음,7,18
2025,11030720,용산구,원효로1동,18.9177,5,다소 낮음,7,18
2025,11050600,광진구,구의1동,18.8364,5,다소 낮음,8,19
2025,11110640,노원구,중계4동,18.7824,5,다소 낮음,6,14
2025,11200650,동작구,사당3동,18.7394,5,다소 낮음,6,14
2025,11040650,성동구,성수1가1동,18.6691,5,다소 낮음,8,19
2025,11080580,성북구,돈암1동,18.6174,5,다소 낮음,8,20
2025,11190610,영등포구,양평1동,18.6024,5,다소 낮음,7,18
2025,11050590,광진구,능동,18.5827,5,다소 낮음,7,18
2025,11070720,중랑구,면목3·8동,18.5736,5,다소 낮음,6,14
2025,11240570,송파구,방이1동,18.5105,5,다소 낮음,7,18
2025,11230720,강남구,일원본동,18.4453,5,다소 낮음,6,14
2025,11070590,중랑구,상봉1동,18.3324,5,다소 낮음,6,14
2025,11250540,강동구,명일2동,17.9937,5,다소 낮음,6,14
2025,11040570,성동구,행당2동,17.9785,5,다소 낮음,6,14
2025,11010640,종로구,이화동,17.8512,5,다소 낮음,8,19
2025,11040620,성동구,금호4가동,17.8499,5,다소 낮음,7,18
2025,11040520,성동구,왕십리2동,17.8242,5,다소 낮음,7,18
2025,11130520,서대문구,천연동,17.8144,5,다소 낮음,8,19
2025,11200540,동작구,상도2동,17.8044,5,다소 낮음,6,14
2025,11180580,금천구,시흥2동,17.801,5,다소 낮음,7,15
2025,11230600,강남구,대치1동,17.726,5,다소 낮음,6,14
2025,11060840,동대문구,전농2동,17.7259,5,다소 낮음,6,14
2025,11010720,종로구,청운효자동,17.713,5,다소 낮음,7,18
2025,11080590,성북구,돈암2동,17.6588,5,다소 낮음,7,16
2025,11190710,영등포구,대림2동,17.5939,5,다소 낮음,7,18
2025,11180540,금천구,독산3동,17.473,5,다소 낮음,6,14
2025,11230730,강남구,일원1동,17.4575,5,다소 낮음,7,18
2025,11020730,중구,동화동,17.4153,5,다소 낮음,7,16
2025,11100610,도봉구,창3동,17.403,5,다소 낮음,8,17
2025,11250660,강동구,성내2동,17.3911,5,다소 낮음,6,14
2025,11100560,도봉구,방학2동,17.3418,5,다소 낮음,7,18
2025,11120720,은평구,불광2동,17.3366,5,다소 낮음,6,14
2025,11070700,중랑구,신내2동,17.3358,5,다소 낮음,6,14
2025,11020650,중구,신당5동,17.327,6,낮음,7,16
2025,11160761,강서구,방화3동,17.3041,6,낮음,8,19
2025,11240750,송파구,잠실4동,17.2919,6,낮음,6,14
2025,11240530,송파구,거여1동,17.1858,6,낮음,7,18
2025,11170640,구로구,개봉2동,17.1736,6,낮음,6,14
2025,11150630,양천구,신월7동,17.1411,6,낮음,6,14
2025,11150570,양천구,신월1동,16.9686,6,낮음,7,15
2025,11080780,성북구,장위3동,16.9038,6,낮음,7,16
2025,11160580,강서구,화곡3동,16.8313,6,낮음,6,14
2025,11210630,관악구,남현동,16.7901,6,낮음,7,18
2025,11080620,성북구,정릉1동,16.7872,6,낮음,7,16
2025,11170740,구로구,항동,16.7857,6,낮음,6,16
2025,11160590,강서구,화곡4동,16.7391,6,낮음,6,14
2025,11040660,성동구,성수1가2동,16.6875,6,낮음,7,15
2025,11030650,용산구,이태원1동,16.6443,6,낮음,7,18
2025,11080640,성북구,정릉3동,16.6095,6,낮음,7,16
2025,11070520,중랑구,면목2동,16.5915,6,낮음,6,14
2025,11210810,관악구,난곡동,16.5732,6,낮음,6,14
2025,11210520,관악구,보라매동,16.5693,6,낮음,6,14
2025,11040590,성동구,금호1가동,16.4404,6,낮음,7,18
2025,11140710,마포구,연남동,16.4,6,낮음,7,18
2025,11120650,은평구,신사1동,16.3876,6,낮음,6,14
2025,11150600,양천구,신월4동,16.343,6,낮음,6,14
2025,11140630,마포구,신수동,16.1965,6,낮음,7,18
2025,11070570,중랑구,면목7동,16.1497,6,낮음,6,14
2025,11190750,영등포구,도림동,16.1189,6,낮음,7,18
2025,11080770,성북구,장위2동,16.0955,6,낮음,7,18
2025,11210580,관악구,낙성대동,16.0038,6,낮음,7,15
2025,11050570,광진구,중곡3동,15.8081,6,낮음,6,14
2025,11130640,서대문구,홍제3동,15.793,6,낮음,7,15
2025,11140720,마포구,성산1동,15.7538,6,낮음,6,14
2025,11090620,강북구,번3동,15.744,6,낮음,8,17
2025,11070650,중랑구,묵2동,15.7261,6,낮음,7,15
2025,11220580,서초구,반포2동,15.6872,6,낮음,7,15
2025,11070550,중랑구,면목5동,15.6582,6,낮음,7,18
2025,11010700,종로구,숭인1동,15.5793,6,낮음,7,16
2025,11110720,노원구,상계8동,15.5094,6,낮음,6,14
2025,11020580,중구,장충동,15.4411,6,낮음,7,18
2025,11060710,동대문구,회기동,15.4402,6,낮음,7,18
2025,11130660,서대문구,홍은1동,15.3849,6,낮음,6,14
2025,11210640,관악구,서원동,15.2479,6,낮음,6,14
2025,11030580,용산구,효창동,15.1556,6,낮음,7,18
2025,11190680,영등포구,신길6동,15.1202,6,낮음,6,14
2025,11040670,성동구,성수2가1동,15.1097,6,낮음,6,14
2025,11190660,영등포구,신길4동,15.0971,6,낮음,7,18
2025,11110740,노원구,상계10동,15.0775,6,낮음,6,14
2025,11180600,금천구,시흥4동,15.043,6,낮음,7,18
2025,11020720,중구,청구동,15.0295,6,낮음,7,16
2025,11210660,관악구,서림동,14.9811,6,낮음,6,14
2025,11240550,송파구,마천1동,14.9782,6,낮음,6,14
2025,11150640,양천구,신정1동,14.8579,6,낮음,6,14
2025,11010570,종로구,무악동,14.8398,6,낮음,8,20
2025,11050550,광진구,중곡1동,14.7568,6,낮음,7,15
2025,11230511,강남구,개포3동,14.7467,6,낮음,6,14
2025,11210620,관악구,인헌동,14.7279,6,낮음,6,14
2025,11190650,영등포구,신길3동,14.6988,6,낮음,6,14
2025,11040550,성동구,사근동,14.6948,6,낮음,7,18
2025,11250580,강동구,암사2동,14.6456,6,낮음,6,14
2025,11190700,영등포구,대림1동,14.6249,6,낮음,6,14
2025,11240590,송파구,오륜동,14.6244,6,낮음,6,14
2025,11150580,양천구,신월2동,14.6076,6,낮음,6,14
2025,11160530,강서구,등촌2동,14.578,7,매우 낮음,6,14
2025,11070610,중랑구,중화1동,14.5073,7,매우 낮음,6,14
2025,11030690,용산구,서빙고동,14.4806,7,매우 낮음,7,18
2025,11240620,송파구,송파2동,14.463,7,매우 낮음,6,14
2025,11110730,노원구,상계9동,14.4283,7,매우 낮음,6,14
2025,11170700,구로구,가리봉동,14.4217,7,매우 낮음,7,18
2025,11110590,노원구,하계2동,14.4161,7,매우 낮음,7,16
2025,11180530,금천구,독산2동,14.402,7,매우 낮음,6,14
2025,11180610,금천구,시흥5동,14.3751,7,매우 낮음,6,14
2025,11190630,영등포구,신길1동,14.2369,7,매우 낮음,6,14
2025,11190690,영등포구,신길7동,14.2044,7,매우 낮음,6,14
2025,11250590,강동구,암사3동,14.1314,7,매우 낮음,8,19
2025,11150650,양천구,신정2동,14.0118,7,매우 낮음,6,14
2025,11160650,강서구,가양2동,13.983,7,매우 낮음,6,14
2025,11060720,동대문구,휘경1동,13.8372,7,매우 낮음,6,14
2025,11110610,노원구,중계1동,13.7896,7,매우 낮음,6,14
2025,11130690,서대문구,남가좌1동,13.7654,7,매우 낮음,6,14
2025,11150690,양천구,신정6동,13.7465,7,매우 낮음,6,14
2025,11070540,중랑구,면목4동,13.688,7,매우 낮음,6,14
2025,11010690,종로구,창신3동,13.6674,7,매우 낮음,7,16
2025,11210680,관악구,신사동,13.631,7,매우 낮음,6,14
2025,11210610,관악구,중앙동,13.5286,7,매우 낮음,6,14
2025,11030520,용산구,용산2가동,13.5127,7,매우 낮음,7,18
2025,11070680,중랑구,망우3동,13.4858,7,매우 낮음,6,14
2025,11130740,서대문구,북아현동,13.3189,7,매우 낮음,6,14
2025,11030570,용산구,원효로2동,13.1015,7,매우 낮음,7,18
2025,11120600,은평구,응암2동,13.0048,7,매우 낮음,6,14
2025,11160660,강서구,가양3동,13.0046,7,매우 낮음,6,14
2025,11210540,관악구,청림동,12.9903,7,매우 낮음,6,14
2025,11200520,동작구,노량진2동,12.9827,7,매우 낮음,6,14
2025,11210820,관악구,삼성동,12.9652,7,매우 낮음,6,14
2025,11010540,종로구,삼청동,12.942,7,매우 낮음,8,19
2025,11200670,동작구,사당5동,12.6718,7,매우 낮음,6,14
2025,11220610,서초구,방배본동,12.5715,7,매우 낮음,6,14
2025,11130710,서대문구,북가좌1동,12.4502,7,매우 낮음,6,14
2025,11010680,종로구,창신2동,12.4181,7,매우 낮음,6,14
2025,11170520,구로구,구로1동,12.3338,7,매우 낮음,6,14
2025,11150610,양천구,신월5동,12.3194,7,매우 낮음,6,14
2025,11040580,성동구,응봉동,12.1558,7,매우 낮음,7,18
2025,11030590,용산구,용문동,11.9735,7,매우 낮음,7,18
2025,11010550,종로구,부암동,11.8316,7,매우 낮음,7,18
2025,11210650,관악구,신원동,11.7266,7,매우 낮음,7,15
2025,11200660,동작구,사당4동,11.4897,7,매우 낮음,6,14
2025,11040690,성동구,송정동,11.4202,7,매우 낮음,8,19
2025,11140700,마포구,망원2동,11.3652,7,매우 낮음,6,14
2025,11060900,동대문구,이문2동,11.1008,7,매우 낮음,6,14
2025,11250770,강동구,상일2동,10.7243,7,매우 낮음,5,12
2025,11030700,용산구,보광동,10.6003,7,매우 낮음,7,18
2025,11160570,강서구,화곡2동,10.4742,7,매우 낮음,6,14
2025,11150620,양천구,신월6동,10.1123,7,매우 낮음,6,14
2025,11210710,관악구,난향동,10.1006,7,매우 낮음,6,14
2025,11010600,종로구,가회동,9.9535,7,매우 낮음,8,19
2025,11190670,영등포구,신길5동,9.3308,7,매우 낮음,6,14
2025,11240780,송파구,잠실7동,9.0425,7,매우 낮음,6,14
2025,11240510,송파구,풍납1동,8.9348,7,매우 낮음,6,14
2025,11250700,강동구,둔촌1동,8.7747,7,매우 낮음,7,15
2025,11130650,서대문구,홍제2동,8.6354,7,매우 낮음,6,14
2025,11180590,금천구,시흥3동,8.2508,7,매우 낮음,6,14
2025,11030660,용산구,이태원2동,7.4506,7,매우 낮음,7,15
2025,11030640,용산구,이촌2동,5.7733,7,매우 낮음,7,15
2025,11220560,서초구,반포본동,4.1206,7,매우 낮음,6,14
2026,11190540,영등포구,여의동,51.1898,1,매우 높음,7,18
2026,11230640,강남구,역삼1동,50.8152,1,매우 높음,8,19
2026,11140660,마포구,서교동,50.7247,1,매우 높음,8,19
2026,11010610,종로구,종로1·2·3·4가동,44.024,1,매우 높음,9,21
2026,11140740,마포구,상암동,43.1533,1,매우 높음,7,18
2026,11220530,서초구,서초3동,43.1232,1,매우 높음,7,15
2026,11030730,용산구,한강로동,40.0674,1,매우 높음,7,18
2026,11020550,송파구,명동,39.2147,1,매우 높음,9,21
2026,11230590,강남구,삼성2동,38.6226,1,매우 높음,7,18
2026,11180510,금천구,가산동,38.2414,1,매우 높음,8,19
2026,11230580,강남구,삼성1동,38.1181,1,매우 높음,6,14
2026,11210800,관악구,청룡동,37.9331,1,매우 높음,7,18
2026,11160751,강서구,가양1동,37.9122,1,매우 높음,8,19
2026,11020540,중구,회현동,37.5479,1,매우 높음,9,21
2026,11020590,중구,광희동,37.4677,1,매우 높음,9,21
2026,11190740,영등포구,영등포동,37.2998,1,매우 높음,7,18
2026,11170540,구로구,구로3동,35.5602,1,매우 높음,6,14
2026,11160740,강서구,우장산동,35.1543,1,매우 높음,7,18
2026,11110560,노원구,공릉2동,34.5921,1,매우 높음,8,20
2026,11230650,강남구,역삼2동,34.3887,1,매우 높음,7,15
2026,11240770,송파구,잠실6동,33.9546,1,매우 높음,8,19
2026,11250730,강동구,천호2동,33.7259,1,매우 높음,6,14
2026,11120710,은평구,진관동,33.3442,1,매우 높음,7,18
2026,11110660,노원구,상계2동,33.279,1,매우 높음,8,19
2026,11250740,강동구,길동,33.1614,1,매우 높음,7,18
2026,11070730,중랑구,망우본동,32.7109,1,매우 높음,7,18
2026,11130750,서대문구,신촌동,32.327,1,매우 높음,7,18
2026,11080840,성북구,종암동,32.3054,1,매우 높음,8,20
2026,11010530,종로구,사직동,32.0432,1,매우 높음,9,21
2026,11220520,서초구,서초2동,31.8494,1,매우 높음,7,18
2026,11240650,송파구,가락본동,31.7858,1,매우 높음,7,18
2026,11200630,동작구,사당1동,31.776,1,매우 높음,7,18
2026,11170560,구로구,구로5동,31.6171,1,매우 높음,6,14
2026,11100630,도봉구,창5동,31.5618,1,매우 높음,8,20
2026,11220660,서초구,양재1동,31.5231,1,매우 높음,8,19
2026,11170510,구로구,신도림동,31.5106,1,매우 높음,7,18
2026,11060810,동대문구,용신동,31.4346,1,매우 높음,7,18
2026,11150720,양천구,신정4동,31.1185,1,매우 높음,7,15
2026,11090710,강북구,송중동,31.0913,1,매우 높음,8,20
2026,11200680,동작구,대방동,31.0098,1,매우 높음,7,18
2026,11150660,양천구,신정3동,30.9744,1,매우 높음,7,18
2026,11240710,송파구,잠실본동,30.7899,1,매우 높음,8,19
2026,11090700,강북구,미아동,30.6909,1,매우 높음,8,17
2026,11240630,송파구,석촌동,30.634,1,매우 높음,7,18
2026,11190560,영등포구,당산2동,30.4243,1,매우 높음,7,18
2026,11050530,광진구,화양동,30.1182,1,매우 높음,8,19
2026,11230760,강남구,세곡동,30.0308,1,매우 높음,7,18
2026,11230770,강남구,압구정동,29.9916,1,매우 높음,8,19
2026,11240690,송파구,문정2동,29.9731,1,매우 높음,7,18
2026,11060820,동대문구,제기동,29.9334,1,매우 높음,7,18
2026,11200720,동작구,노량진1동,29.921,1,매우 높음,7,18
2026,11230780,강남구,청담동,29.8233,1,매우 높음,7,18
2026,11010730,종로구,혜화동,29.7874,1,매우 높음,8,20
2026,11160540,강서구,등촌3동,29.5783,1,매우 높음,6,14
2026,11210690,관악구,신림동,29.5701,1,매우 높음,7,18
2026,11080850,성북구,석관동,29.5665,1,매우 높음,8,20
2026,11190760,영등포구,문래동,29.4066,1,매우 높음,8,19
2026,11240600,송파구,오금동,29.2669,1,매우 높음,7,18
2026,11060830,동대문구,전농1동,28.9965,1,매우 높음,7,18
2026,11110510,노원구,월계1동,28.9933,1,매우 높음,8,20
2026,11020520,중구,소공동,28.8658,1,매우 높음,9,21
2026,11060880,동대문구,장안2동,28.8355,2,높음,7,18
2026,11230520,강남구,논현1동,28.7281,2,높음,8,19
2026,11180570,금천구,시흥1동,28.6082,2,높음,6,14
2026,11020600,중구,을지로동,28.3872,2,높음,8,20
2026,11040680,성동구,성수2가3동,28.3794,2,높음,8,19
2026,11160510,강서구,염창동,28.3358,2,높음,7,18
2026,11190550,영등포구,당산1동,28.3188,2,높음,7,18
